2026-03-10 16:40:39,483 [WARNING] discord.client: PyNaCl is not installed, voice will NOT be supported
2026-03-10 16:40:39,484 [INFO] discord.client: logging in using static token
2026-03-10 21:43:35,903 [INFO] GDP-Bot: Syncing slash commands...
2026-03-10 21:43:36,478 [INFO] GDP-Bot: Synced 98 slash commands
2026-03-10 21:43:37,318 [INFO] discord.gateway: Shard ID None has connected to Gateway (Session ID: 6b47b6eabe39cf6db50fafa610e3b37f).
2026-03-10 21:43:39,345 [INFO] GDP-Bot: Logged in as GDP SUPPORT#5461 (ID: 1452813175572398333)
2026-03-10 21:44:28,970 [ERROR] discord.app_commands.tree: Ignoring exception in command 'lock'
Traceback (most recent call last):
  File "C:\Users\user\AppData\Local\Programs\Python\Python313\Lib\site-packages\discord\app_commands\commands.py", line 858, in _do_call
    return await self._callback(self.binding, interaction, **params)  # type: ignore
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\user\Desktop\GDP COMMUNITY BOT\cogs\moderation.py", line 261, in lock
    await interaction.response.send_message(embed=success_embed("🔒 Canal blocat."))
  File "C:\Users\user\AppData\Local\Programs\Python\Python313\Lib\site-packages\discord\interactions.py", line 1051, in send_message
    response = await adapter.create_interaction_response(
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<6 lines>...
    )
    ^
  File "C:\Users\user\AppData\Local\Programs\Python\Python313\Lib\site-packages\discord\webhook\async_.py", line 224, in request
    raise NotFound(response, data)
discord.errors.NotFound: 404 Not Found (error code: 10062): Unknown interaction

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "C:\Users\user\AppData\Local\Programs\Python\Python313\Lib\site-packages\discord\app_commands\tree.py", line 1297, in _call
    await command._invoke_with_namespace(interaction, namespace)
  File "C:\Users\user\AppData\Local\Programs\Python\Python313\Lib\site-packages\discord\app_commands\commands.py", line 884, in _invoke_with_namespace
    return await self._do_call(interaction, transformed_values)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\user\AppData\Local\Programs\Python\Python313\Lib\site-packages\discord\app_commands\commands.py", line 877, in _do_call
    raise CommandInvokeError(self, e) from e
discord.app_commands.errors.CommandInvokeError: Command 'lock' raised an exception: NotFound: 404 Not Found (error code: 10062): Unknown interaction
2026-03-10 21:44:28,973 [ERROR] discord.app_commands.tree: Ignoring exception in command 'lock'
Traceback (most recent call last):
  File "C:\Users\user\AppData\Local\Programs\Python\Python313\Lib\site-packages\discord\app_commands\commands.py", line 858, in _do_call
    return await self._callback(self.binding, interaction, **params)  # type: ignore
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\user\Desktop\GDP COMMUNITY BOT\cogs\moderation.py", line 261, in lock
    await interaction.response.send_message(embed=success_embed("🔒 Canal blocat."))
  File "C:\Users\user\AppData\Local\Programs\Python\Python313\Lib\site-packages\discord\interactions.py", line 1051, in send_message
    response = await adapter.create_interaction_response(
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<6 lines>...
    )
    ^
  File "C:\Users\user\AppData\Local\Programs\Python\Python313\Lib\site-packages\discord\webhook\async_.py", line 224, in request
    raise NotFound(response, data)
discord.errors.NotFound: 404 Not Found (error code: 10062): Unknown interaction

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "C:\Users\user\AppData\Local\Programs\Python\Python313\Lib\site-packages\discord\app_commands\tree.py", line 1297, in _call
    await command._invoke_with_namespace(interaction, namespace)
  File "C:\Users\user\AppData\Local\Programs\Python\Python313\Lib\site-packages\discord\app_commands\commands.py", line 884, in _invoke_with_namespace
    return await self._do_call(interaction, transformed_values)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\user\AppData\Local\Programs\Python\Python313\Lib\site-packages\discord\app_commands\commands.py", line 877, in _do_call
    raise CommandInvokeError(self, e) from e
discord.app_commands.errors.CommandInvokeError: Command 'lock' raised an exception: NotFound: 404 Not Found (error code: 10062): Unknown interaction
2026-03-10 21:44:35,621 [ERROR] discord.app_commands.tree: Ignoring exception in command 'unlock'
Traceback (most recent call last):
  File "C:\Users\user\AppData\Local\Programs\Python\Python313\Lib\site-packages\discord\app_commands\commands.py", line 858, in _do_call
    return await self._callback(self.binding, interaction, **params)  # type: ignore
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\user\Desktop\GDP COMMUNITY BOT\cogs\moderation.py", line 269, in unlock
    await interaction.response.send_message(embed=success_embed("🔓 Canal deblocat."))
  File "C:\Users\user\AppData\Local\Programs\Python\Python313\Lib\site-packages\discord\interactions.py", line 1051, in send_message
    response = await adapter.create_interaction_response(
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<6 lines>...
    )
    ^
  File "C:\Users\user\AppData\Local\Programs\Python\Python313\Lib\site-packages\discord\webhook\async_.py", line 224, in request
    raise NotFound(response, data)
discord.errors.NotFound: 404 Not Found (error code: 10062): Unknown interaction

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "C:\Users\user\AppData\Local\Programs\Python\Python313\Lib\site-packages\discord\app_commands\tree.py", line 1297, in _call
    await command._invoke_with_namespace(interaction, namespace)
  File "C:\Users\user\AppData\Local\Programs\Python\Python313\Lib\site-packages\discord\app_commands\commands.py", line 884, in _invoke_with_namespace
    return await self._do_call(interaction, transformed_values)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\user\AppData\Local\Programs\Python\Python313\Lib\site-packages\discord\app_commands\commands.py", line 877, in _do_call
    raise CommandInvokeError(self, e) from e
discord.app_commands.errors.CommandInvokeError: Command 'unlock' raised an exception: NotFound: 404 Not Found (error code: 10062): Unknown interaction
2026-03-10 21:44:35,787 [ERROR] discord.app_commands.tree: Ignoring exception in command 'unlock'
Traceback (most recent call last):
  File "C:\Users\user\AppData\Local\Programs\Python\Python313\Lib\site-packages\discord\app_commands\commands.py", line 858, in _do_call
    return await self._callback(self.binding, interaction, **params)  # type: ignore
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\user\Desktop\GDP COMMUNITY BOT\cogs\moderation.py", line 269, in unlock
    await interaction.response.send_message(embed=success_embed("🔓 Canal deblocat."))
  File "C:\Users\user\AppData\Local\Programs\Python\Python313\Lib\site-packages\discord\interactions.py", line 1051, in send_message
    response = await adapter.create_interaction_response(
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<6 lines>...
    )
    ^
  File "C:\Users\user\AppData\Local\Programs\Python\Python313\Lib\site-packages\discord\webhook\async_.py", line 226, in request
    raise HTTPException(response, data)
discord.errors.HTTPException: 400 Bad Request (error code: 40060): Interaction has already been acknowledged.

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "C:\Users\user\AppData\Local\Programs\Python\Python313\Lib\site-packages\discord\app_commands\tree.py", line 1297, in _call
    await command._invoke_with_namespace(interaction, namespace)
  File "C:\Users\user\AppData\Local\Programs\Python\Python313\Lib\site-packages\discord\app_commands\commands.py", line 884, in _invoke_with_namespace
    return await self._do_call(interaction, transformed_values)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\user\AppData\Local\Programs\Python\Python313\Lib\site-packages\discord\app_commands\commands.py", line 877, in _do_call
    raise CommandInvokeError(self, e) from e
discord.app_commands.errors.CommandInvokeError: Command 'unlock' raised an exception: HTTPException: 400 Bad Request (error code: 40060): Interaction has already been acknowledged.
2026-03-10 21:45:19,103 [INFO] discord.client: logging in using static token
2026-03-10 21:45:19,678 [INFO] GDP-Bot: Initializing database...
2026-03-10 21:45:19,692 [INFO] GDP-Bot: Loaded cogs.moderation
2026-03-10 21:45:19,694 [INFO] GDP-Bot: Loaded cogs.economy
2026-03-10 21:45:19,696 [INFO] GDP-Bot: Loaded cogs.leveling
2026-03-10 21:45:19,698 [INFO] GDP-Bot: Loaded cogs.fun
2026-03-10 21:45:19,700 [INFO] GDP-Bot: Loaded cogs.welcome
2026-03-10 21:45:19,702 [INFO] GDP-Bot: Loaded cogs.tickets
2026-03-10 21:45:19,704 [INFO] GDP-Bot: Loaded cogs.giveaway
2026-03-10 21:45:19,706 [INFO] GDP-Bot: Loaded cogs.utility
2026-03-10 21:45:19,708 [INFO] GDP-Bot: Loaded cogs.admin
2026-03-10 21:45:19,710 [INFO] GDP-Bot: Loaded cogs.reports
2026-03-10 21:45:19,715 [INFO] GDP-Bot: Loaded cogs.botcontrol
2026-03-10 21:45:19,838 [INFO] GDP-Bot: Loaded cogs.music
2026-03-10 21:45:19,841 [INFO] GDP-Bot: Loaded cogs.automod
2026-03-10 21:45:19,843 [INFO] GDP-Bot: Loaded cogs.reaction_roles
2026-03-10 21:45:19,845 [INFO] GDP-Bot: Loaded cogs.birthday
2026-03-10 21:45:19,847 [INFO] GDP-Bot: Loaded cogs.suggestions
2026-03-10 21:45:19,849 [INFO] GDP-Bot: Loaded cogs.event_log
2026-03-10 21:45:19,850 [INFO] GDP-Bot: Loaded cogs.reminders
2026-03-10 21:45:19,852 [INFO] GDP-Bot: Loaded cogs.antiraid
2026-03-10 21:45:19,854 [INFO] GDP-Bot: Loaded cogs.scheduler
2026-03-10 21:45:19,854 [INFO] GDP-Bot: Syncing slash commands...
2026-03-10 21:45:21,274 [INFO] GDP-Bot: Synced 99 slash commands
2026-03-10 21:45:21,887 [INFO] discord.gateway: Shard ID None has connected to Gateway (Session ID: 408774645e57a351ed5ef677d9f9e8b2).
2026-03-10 21:45:23,933 [INFO] GDP-Bot: Logged in as GDP SUPPORT#5461 (ID: 1452813175572398333)
2026-03-10 21:48:00,184 [ERROR] discord.app_commands.tree: Ignoring exception in command 'lock'
Traceback (most recent call last):
  File "C:\Users\user\AppData\Local\Programs\Python\Python313\Lib\site-packages\discord\app_commands\commands.py", line 858, in _do_call
    return await self._callback(self.binding, interaction, **params)  # type: ignore
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\user\Desktop\GDP COMMUNITY BOT\cogs\moderation.py", line 261, in lock
    await interaction.response.send_message(embed=success_embed("🔒 Canal blocat."))
  File "C:\Users\user\AppData\Local\Programs\Python\Python313\Lib\site-packages\discord\interactions.py", line 1051, in send_message
    response = await adapter.create_interaction_response(
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<6 lines>...
    )
    ^
  File "C:\Users\user\AppData\Local\Programs\Python\Python313\Lib\site-packages\discord\webhook\async_.py", line 224, in request
    raise NotFound(response, data)
discord.errors.NotFound: 404 Not Found (error code: 10062): Unknown interaction

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "C:\Users\user\AppData\Local\Programs\Python\Python313\Lib\site-packages\discord\app_commands\tree.py", line 1297, in _call
    await command._invoke_with_namespace(interaction, namespace)
  File "C:\Users\user\AppData\Local\Programs\Python\Python313\Lib\site-packages\discord\app_commands\commands.py", line 884, in _invoke_with_namespace
    return await self._do_call(interaction, transformed_values)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\user\AppData\Local\Programs\Python\Python313\Lib\site-packages\discord\app_commands\commands.py", line 877, in _do_call
    raise CommandInvokeError(self, e) from e
discord.app_commands.errors.CommandInvokeError: Command 'lock' raised an exception: NotFound: 404 Not Found (error code: 10062): Unknown interaction
2026-03-10 21:48:00,221 [ERROR] discord.app_commands.tree: Ignoring exception in command 'lock'
Traceback (most recent call last):
  File "C:\Users\user\AppData\Local\Programs\Python\Python313\Lib\site-packages\discord\app_commands\commands.py", line 858, in _do_call
    return await self._callback(self.binding, interaction, **params)  # type: ignore
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\user\Desktop\GDP COMMUNITY BOT\cogs\moderation.py", line 261, in lock
    await interaction.response.send_message(embed=success_embed("🔒 Canal blocat."))
  File "C:\Users\user\AppData\Local\Programs\Python\Python313\Lib\site-packages\discord\interactions.py", line 1051, in send_message
    response = await adapter.create_interaction_response(
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<6 lines>...
    )
    ^
  File "C:\Users\user\AppData\Local\Programs\Python\Python313\Lib\site-packages\discord\webhook\async_.py", line 224, in request
    raise NotFound(response, data)
discord.errors.NotFound: 404 Not Found (error code: 10062): Unknown interaction

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "C:\Users\user\AppData\Local\Programs\Python\Python313\Lib\site-packages\discord\app_commands\tree.py", line 1297, in _call
    await command._invoke_with_namespace(interaction, namespace)
  File "C:\Users\user\AppData\Local\Programs\Python\Python313\Lib\site-packages\discord\app_commands\commands.py", line 884, in _invoke_with_namespace
    return await self._do_call(interaction, transformed_values)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\user\AppData\Local\Programs\Python\Python313\Lib\site-packages\discord\app_commands\commands.py", line 877, in _do_call
    raise CommandInvokeError(self, e) from e
discord.app_commands.errors.CommandInvokeError: Command 'lock' raised an exception: NotFound: 404 Not Found (error code: 10062): Unknown interaction
2026-03-10 21:48:21,700 [ERROR] discord.app_commands.tree: Ignoring exception in command 'unlock'
Traceback (most recent call last):
  File "C:\Users\user\AppData\Local\Programs\Python\Python313\Lib\site-packages\discord\app_commands\commands.py", line 858, in _do_call
    return await self._callback(self.binding, interaction, **params)  # type: ignore
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\user\Desktop\GDP COMMUNITY BOT\cogs\moderation.py", line 269, in unlock
    await interaction.response.send_message(embed=success_embed("🔓 Canal deblocat."))
  File "C:\Users\user\AppData\Local\Programs\Python\Python313\Lib\site-packages\discord\interactions.py", line 1051, in send_message
    response = await adapter.create_interaction_response(
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<6 lines>...
    )
    ^
  File "C:\Users\user\AppData\Local\Programs\Python\Python313\Lib\site-packages\discord\webhook\async_.py", line 224, in request
    raise NotFound(response, data)
discord.errors.NotFound: 404 Not Found (error code: 10062): Unknown interaction

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "C:\Users\user\AppData\Local\Programs\Python\Python313\Lib\site-packages\discord\app_commands\tree.py", line 1297, in _call
    await command._invoke_with_namespace(interaction, namespace)
  File "C:\Users\user\AppData\Local\Programs\Python\Python313\Lib\site-packages\discord\app_commands\commands.py", line 884, in _invoke_with_namespace
    return await self._do_call(interaction, transformed_values)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
